251644,"2015/09/17 17:27:09",26.24,35.43,32.10," 376028.60"
251645,"2015/09/17 17:27:09",26.24,35.53,32.10," 376028.65"
251646,"2015/09/17 17:27:09",26.24,35.53,32.10," 376028.80"
251647,"2015/09/17 17:27:10",26.24,35.61,32.10," 376028.95"
251648,"2015/09/17 17:27:10",26.24,35.61,32.10," 376029.05"
251649,"2015/09/17 17:27:10",26.24,36.17,32.10," 376029.15"
251650,"2015/09/17 17:27:10",26.24,35.51,32.10," 376029.30"
251651,"2015/09/17 17:27:10",26.24,35.51,32.10," 376029.40"
251652,"2015/09/17 17:27:10",26.24,35.68,32.10," 376029.60"
251653,"2015/09/17 17:27:10",26.24,35.68,32.10," 376029.70"
251654,"2015/09/17 17:27:10",26.24,36.18,32.10," 376029.80"
251655,"2015/09/17 17:27:11",26.24,36.18,32.10," 376029.90"
251656,"2015/09/17 17:27:11",26.24,36.18,32.10," 376029.99"
251657,"2015/09/17 17:27:11",26.23,36.18,32.10," 376030.10"
251658,"2015/09/17 17:27:11",26.23,35.31,32.10," 376030.20"
251659,"2015/09/17 17:27:11",26.23,36.10,32.10," 376030.30"
251660,"2015/09/17 17:27:11",26.23,36.10,32.10," 376030.40"
251661,"2015/09/17 17:27:11",26.23,35.65,32.10," 376030.50"
251662,"2015/09/17 17:27:11",26.23,35.65,32.10," 376030.60"
251663,"2015/09/17 17:27:11",26.23,35.90,32.10," 376030.75"
251664,"2015/09/17 17:27:12",26.23,35.90,33.60," 376030.90"
251665,"2015/09/17 17:27:12",26.23,36.13,33.60," 376031.00"
251666,"2015/09/17 17:27:12",26.23,35.73,33.60," 376031.25"
251667,"2015/09/17 17:27:12",26.23,35.73,33.60," 376031.35"
251668,"2015/09/17 17:27:12",26.23,35.88,33.60," 376031.45"
251669,"2015/09/17 17:27:12",26.23,35.88,33.60," 376031.55"
251670,"2015/09/17 17:27:12",26.23,35.78,33.60," 376031.65"
251671,"2015/09/17 17:27:13",26.23,35.78,33.60," 376031.75"
251672,"2015/09/17 17:27:13",26.23,36.36,33.60," 376031.85"
251673,"2015/09/17 17:27:13",26.23,36.36,33.60," 376031.95"
251674,"2015/09/17 17:27:13",26.23,35.67,33.60," 376032.10"
251675,"2015/09/17 17:27:13",26.23,35.67,33.60," 376032.20"
251676,"2015/09/17 17:27:13",26.23,35.88,33.60," 376032.30"
251677,"2015/09/17 17:27:13",26.23,36.01,33.60," 376032.45"
251678,"2015/09/17 17:27:13",26.23,36.01,33.60," 376032.60"
251679,"2015/09/17 17:27:13",26.23,36.19,33.60," 376032.70"
251680,"2015/09/17 17:27:14",26.23,36.19,33.60," 376032.80"
251681,"2015/09/17 17:27:14",26.23,36.19,33.60," 376032.95"
251682,"2015/09/17 17:27:14",26.22,36.19,33.60," 376033.05"
251683,"2015/09/17 17:27:14",26.22,35.68,33.60," 376033.15"
251684,"2015/09/17 17:27:14",26.22,36.28,33.60," 376033.30"
251685,"2015/09/17 17:27:14",26.23,36.28,33.60," 376033.50"
251686,"2015/09/17 17:27:14",26.23,35.90,33.60," 376033.60"
251687,"2015/09/17 17:27:14",26.23,35.90,33.60," 376033.70"
251688,"2015/09/17 17:27:15",26.23,35.96,33.60," 376033.80"
251689,"2015/09/17 17:27:15",26.23,35.96,33.60," 376033.90"
251690,"2015/09/17 17:27:15",26.23,35.92,33.60," 376033.99"
251691,"2015/09/17 17:27:15",26.23,35.92,33.60," 376034.05"
251692,"2015/09/17 17:27:15",26.23,35.51,33.60," 376034.20"
251693,"2015/09/17 17:27:15",26.23,35.51,33.60," 376034.30"
251694,"2015/09/17 17:27:15",26.23,35.71,33.60," 376034.40"
251695,"2015/09/17 17:27:15",26.23,36.26,33.60," 376034.60"
251696,"2015/09/17 17:27:16",26.23,36.26,33.60," 376034.70"
251697,"2015/09/17 17:27:16",26.23,35.90,33.60," 376034.80"
251698,"2015/09/17 17:27:16",26.23,35.90,33.60," 376034.90"
251699,"2015/09/17 17:27:16",26.23,36.31,33.60," 376035.05"
251700,"2015/09/17 17:27:16",26.22,36.31,33.60," 376035.20"
251701,"2015/09/17 17:27:16",26.23,36.22,33.60," 376035.30"
251702,"2015/09/17 17:27:16",26.23,36.02,33.60," 376035.45"
251703,"2015/09/17 17:27:16",26.22,36.02,33.60," 376035.55"
251704,"2015/09/17 17:27:16",26.22,35.82,33.60," 376035.65"
251705,"2015/09/17 17:27:17",26.23,35.82,33.60," 376035.75"
251706,"2015/09/17 17:27:17",26.23,35.73,33.60," 376035.85"
251707,"2015/09/17 17:27:17",26.22,35.73,33.60," 376035.95"
251708,"2015/09/17 17:27:17",26.22,35.73,33.60," 376036.00"
251709,"2015/09/17 17:27:17",26.22,35.73,33.60," 376036.10"
251710,"2015/09/17 17:27:17",26.22,35.71,33.60," 376036.25"
251711,"2015/09/17 17:27:17",26.22,35.71,33.60," 376036.40"
251712,"2015/09/17 17:27:17",26.22,36.00,33.60," 376036.50"
251713,"2015/09/17 17:27:17",26.22,36.00,33.60," 376036.60"
251714,"2015/09/17 17:27:18",26.22,35.75,33.60," 376036.70"
251715,"2015/09/17 17:27:18",26.22,35.75,33.60," 376036.85"
251716,"2015/09/17 17:27:18",26.22,35.77,33.60," 376036.95"
251717,"2015/09/17 17:27:18",26.22,36.29,33.60," 376037.10"
251718,"2015/09/17 17:27:18",26.22,36.29,33.60," 376037.20"
251719,"2015/09/17 17:27:18",26.22,35.91,33.60," 376037.30"
251720,"2015/09/17 17:27:18",26.22,35.91,32.90," 376037.45"
251721,"2015/09/17 17:27:19",26.22,35.96,32.90," 376037.60"
251722,"2015/09/17 17:27:19",26.22,35.96,32.90," 376037.70"
251723,"2015/09/17 17:27:19",26.22,35.96,32.90," 376037.85"
251724,"2015/09/17 17:27:19",26.22,35.96,33.50," 376038.00"
251725,"2015/09/17 17:27:19",26.22,36.05,33.50," 376038.10"
251726,"2015/09/17 17:27:19",26.22,35.68,33.50," 376038.25"
251727,"2015/09/17 17:27:19",26.22,35.68,33.50," 376038.35"
251728,"2015/09/17 17:27:19",26.22,36.13,33.50," 376038.45"
251729,"2015/09/17 17:27:19",26.22,36.13,33.50," 376038.55"
251730,"2015/09/17 17:27:20",26.22,35.77,33.50," 376038.65"
251731,"2015/09/17 17:27:20",26.21,35.77,33.50," 376038.75"
251732,"2015/09/17 17:27:20",26.21,35.70,33.50," 376038.90"
251733,"2015/09/17 17:27:20",26.22,35.70,33.50," 376038.99"
251734,"2015/09/17 17:27:20",26.22,35.44,32.80," 376039.05"
251735,"2015/09/17 17:27:20",26.21,35.44,32.80," 376039.15"
251736,"2015/09/17 17:27:20",26.21,35.67,32.80," 376039.25"
251737,"2015/09/17 17:27:20",26.21,35.67,32.80," 376039.35"
251738,"2015/09/17 17:27:20",26.21,35.30,32.80," 376039.45"
251739,"2015/09/17 17:27:21",26.22,35.30,32.80," 376039.65"
251740,"2015/09/17 17:27:21",26.22,35.30,32.80," 376039.75"
251741,"2015/09/17 17:27:21",26.22,36.27,32.80," 376039.85"
251742,"2015/09/17 17:27:21",26.21,36.27,32.80," 376039.95"
251743,"2015/09/17 17:27:21",26.21,36.27,32.80," 376041.05"
251744,"2015/09/17 17:27:21",26.21,36.27,32.80," 376041.25"
251745,"2015/09/17 17:27:21",26.21,35.85,33.60," 376041.30"
251746,"2015/09/17 17:27:21",26.21,35.85,33.60," 376041.40"
